"All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,,"Arrowhead Brake, Extended Barrel","High-Caliber Rounds, Ricochet Rounds","Rangefinder, Killing Wind, Heating Up","Multikill Clip, Adrenaline Junkie",Handling or Range,"mkb,pvp"
,,,,,,,
Last Perdition,Void,"SLO-12 Post, SPO-57 Front, SPO-28 Front","Tactical Mag, Appended Mag, Extended Mag","Outlaw, Grave Robber","Kill Clip, Rampage, High-Impact Reserves",Reload,"mkb,controller,pve"
,,"SPO-57 Front, SPO-28 Front, SRO-52 Ocular","Accurized Rounds, Tactical Mag","Rangefinder, Moving Target, Firmly Planted","Kill Clip, Rampage, Snapshot Sights",Stability or Handling,"controller,pvp"
,,"SRO-52 Ocular, SRO-37 Ocular, SPO-57 Front","Accurized Rounds, Tactical Mag","Rangefinder, Moving Target, Firmly Planted","Kill Clip, Rampage, Snapshot Sights",Handling or Range,"mkb,pvp"
,,,,,,,
Premonition,Void,"Arrowhead Brake, Fluted Barrel, Smallbore","Armor Piercing Rounds, Appended Mag, Extended Mag","Feeding Frenzy, Surplus","Rampage, Thresh, High-Impact Reserves",Reload,"mkb,controller,pve"
,,"Chambered Compensator, Fluted Barrel","Ricochet Rounds, High-Caliber Rounds","Moving Target, Killing Wind, Feeding Frenzy","Headseeker, Snapshot Sights, Rampage",Stability or Handling,"controller,pvp"
,,"Extended Barrel, Fluted Barrel","High-Caliber Rounds, Ricochet Rounds","Moving Target, Killing Wind, Feeding Frenzy","Rampage, Snapshot Sights, Headseeker",Handling or Range,"mkb,pvp"
,,,,,,,
Stars in Shadow,Solar,"Arrowhead Brake, Fluted Barrel, Smallbore","Tactical Mag, Appended Mag, Extended Mag","Feeding Frenzy, Outlaw, Field Prep","Kill Clip, Vorpal Weapon, Demolitionist, Dragonfly",Reload,"mkb,controller,pve"
,,"Arrowhead Brake, Chambered Compensator, Smallbore","Accurized Rounds, Tactical Mag","Firmly Planted, Killing Wind, Surplus","Kill Clip, Moving Target, Headseeker, Eye of the Storm",Stability or Handling,"controller,pvp"
,,"Arrowhead Brake, Extended Barrel","Accurized Rounds, Tactical Mag","Firmly Planted, Killing Wind, Surplus","Kill Clip, Moving Target, Snapshot Sights, Eye of the Storm",Handling or Range,"mkb,pvp"
,,,,,,,
The Third Axiom,Arc,"Arrowhead Brake, Fluted Barrel, Smallbore","Armor Piercing Rounds, Appended Mag, Extended Mag","Feeding Frenzy, Subsistence, Surplus","Rampage, Vorpal Weapon, One for All, Dragonfly",Reload,"mkb,controller,pve"
,,"Arrowhead Brake, Chambered Compensator, Smallbore","Ricochet Rounds, High-Caliber Rounds","Rangefinder, Moving Target, Killing Wind","Rampage, Multikill Clip, Headseeker",Stability or Handling,"controller,pvp"
,,"Arrowhead Brake, Extended Barrel","High-Caliber Rounds, Ricochet Rounds","Rangefinder, Moving Target, Killing Wind","Rampage, Multikill Clip",Handling or Range,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Apex Predator,Solar,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Ambitious Assassin, Tracking Module","Auto-Loading Holster, Kill Clip",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds",Tracking Module,Snapshot Sights,Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds",Tracking Module,Snapshot Sights,Blast Radius,"mkb,pvp"
,,,,,,,
Ascendancy,Solar,Quick Launch,Impact Casing,"Ambitious Assassin, Impulse Amplifier","Explosive Light, Chain Reaction",Handling,"mkb,controller,pve"
,,Quick Launch,Impact Casing,"Impulse Amplifier, Ambitious Assassin","Chain Reaction, Explosive Light",Handling,"controller,pvp"
,,Quick Launch,Impact Casing,"Impulse Amplifier, Ambitious Assassin","Chain Reaction, Explosive Light",Handling,"mkb,pvp"
,,,,,,,
Bad Omens,Void,"Quick Launch, Smart Drift Control, Linear Compensator","Alloy Casing, Black Powder","Auto-Loading Holster, Field Prep, Tracking Module","Cluster Bomb, Kill Clip",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Tracking Module, Snapshot Sights",Quickdraw,Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Tracking Module, Snapshot Sights",Quickdraw,Blast Radius,"mkb,pvp"
,,,,,,,
Code Duello,Solar,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Impulse Amplifier, Auto-Loading Holster, Field Prep","Chain Reaction, Lasting Impression, Cluster Bomb, Frenzy",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Surplus, Quickdraw","Chain Reaction, Cluster Bomb ",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Surplus, Quickdraw","Chain Reaction, Cluster Bomb ",Blast Radius,"mkb,pvp"
,,,,,,,
Heretic,Arc,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Impulse Amplifier, Field Prep, Ambitious Assassin","Lasting Impression, Demolitionist, Cluster Bomb",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Surplus","Cluster Bomb, Quickdraw",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Surplus","Cluster Bomb, Quickdraw",Blast Radius,"mkb,pvp"
,,,,,,,
Hezen Vengeance,Solar,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Overflow, Auto-Loading Holster, Impulse Amplifier","Vorpal Weapon, Lasting Impression, Cluster Bomb",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Surplus, Quickdraw","Demolitionist, Cluster Bomb",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Surplus, Quickdraw","Demolitionist, Cluster Bomb",Blast Radius,"mkb,pvp"
,,,,,,,
Hezen Vengeance (Timelost),Solar,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Overflow, Auto-Loading Holster, Impulse Amplifier","Vorpal Weapon, Lasting Impression, Cluster Bomb",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Surplus, Quickdraw","Demolitionist, Cluster Bomb",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Surplus, Quickdraw","Demolitionist, Cluster Bomb",Blast Radius,"mkb,pvp"
,,,,,,,
Hoosegow,Arc,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Auto-Loading Holster, Field Prep","Demolitionist, Cluster Bomb",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Tracking Module, Snapshot Sights",Quickdraw,Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Tracking Module, Snapshot Sights",Quickdraw,Blast Radius,"mkb,pvp"
,,,,,,,
Royal Entry,Void,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Impulse Amplifier, Auto-Loading Holster, Field Prep","Chain Reaction, Lasting Impression, Demolitionist",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Quickdraw","Chain Reaction, Demolitionist, Cluster Bomb",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Quickdraw","Chain Reaction, Demolitionist, Cluster Bomb",Blast Radius,"mkb,pvp"
,,,,,,,
Shining Sphere,Arc,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Auto-Loading Holster, Field Prep","Demolitionist, Tracking Module, Ambitious Assassin",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds",Snapshot Sights,"Tracking Module, Demolitionist, Quickdraw",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds",Snapshot Sights,"Tracking Module, Demolitionist, Quickdraw",Blast Radius,"mkb,pvp"
,,,,,,,
Sleepless,Arc,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Auto-Loading Holster, Field Prep, Surplus","Chain Reaction, Vorpal Weapon, Demolitionist",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Quickdraw, Surplus","Chain Reaction, Demolitionist",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Quickdraw, Surplus","Chain Reaction, Demolitionist",Blast Radius,"mkb,pvp"
,,,,,,,
Subzero Salvo,Arc,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Ambitious Assassin, Surplus","Chain Reaction, Demolitionist, Cluster Bomb",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Quickdraw, Surplus","Chain Reaction, Demolitionist, Cluster Bomb",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Quickdraw, Surplus","Chain Reaction, Demolitionist, Cluster Bomb",Blast Radius,"mkb,pvp"
,,,,,,,
The Hothead,Arc,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Demolitionist, Field Prep","Explosive Light, Clown Cartridge, Vorpal Weapon",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Tracking Module, Quickdraw","Explosive Light, Vorpal Weapon",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Tracking Module, Quickdraw","Explosive Light, Vorpal Weapon",Blast Radius,"mkb,pvp"
,,,,,,,
The Hothead (Adept),Arc,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Demolitionist, Field Prep","Explosive Light, Clown Cartridge, Vorpal Weapon",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Tracking Module, Quickdraw","Explosive Light, Vorpal Weapon",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Tracking Module, Quickdraw","Explosive Light, Vorpal Weapon",Blast Radius,"mkb,pvp"
,,,,,,,
Tomorrow's Answer,Void,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Impulse Amplifier, Auto-Loading Holster, Ambitious Assassin","Chain Reaction, Lasting Impression, Cluster Bomb",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Quickdraw","Chain Reaction, Cluster Bomb",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Quickdraw","Chain Reaction, Cluster Bomb",Blast Radius,"mkb,pvp"
,,,,,,,
Tomorrow's Answer (Adept),Void,"Quick Launch, Smart Drift Control, Linear Compensator","Impact Casing, Alloy Casing","Impulse Amplifier, Auto-Loading Holster, Ambitious Assassin","Chain Reaction, Lasting Impression, Cluster Bomb",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Quickdraw","Chain Reaction, Cluster Bomb",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Black Powder, High-Velocity Rounds","Impulse Amplifier, Quickdraw","Chain Reaction, Cluster Bomb",Blast Radius,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Hung Jury SR4,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Rapid Hit, Subsistence, Bottomless Grief","Explosive Payload, Firefly, One for All, Adrenaline Junkie",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore  ","Accurized Rounds, Tactical Mag","Moving Target, Rapid Hit, Heating Up, Surplus","Explosive Payload, Adrenaline Junkie, Box Breathing",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Accurized Rounds, Tactical Mag","Moving Target, Rapid Hit, Heating Up, Surplus","Explosive Payload, Adrenaline Junkie, Box Breathing",Handling,"mkb,pvp"
,,,,,,,
Hung Jury SR4 (Adept),Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Rapid Hit, Subsistence, Bottomless Grief","Explosive Payload, Firefly, One for All, Adrenaline Junkie",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore  ","Accurized Rounds, Tactical Mag","Moving Target, Rapid Hit, Heating Up, Surplus","Explosive Payload, Adrenaline Junkie, Box Breathing",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Accurized Rounds, Tactical Mag","Moving Target, Rapid Hit, Heating Up, Surplus","Explosive Payload, Adrenaline Junkie, Box Breathing",Handling,"mkb,pvp"
,,,,,,,
Night Watch,Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Rapid Hit, Subsistence, Outlaw","Explosive Payload, Rampage, Multikill Clip, Demolitionist",Reload,"mkb,controller,pve"
,,"Arrowhead Brake, Fluted Barrel, Chambered Compensator","Accurized Rounds, Tactical Mag","Rapid Hit, Snapshot Sights","Explosive Payload, Moving Target, Demolitionist",Stability,"controller,pvp"
,,"Extended Barrel, Arrowhead Brake, Fluted Barrel","Accurized Rounds, Tactical Mag","Rapid Hit, Snapshot Sights","Explosive Payload, Moving Target, Demolitionist",Handling,"mkb,pvp"
,,,,,,,
Servant Leader,Kinetic,"Arrowhead Brake, Fluted Barrel, Smallbore","Tactical Mag, Appended Mag, Extended Mag","Rapid Hit, Subsistence, Outlaw, Surplus","Frenzy, Kill Clip, Rampage, One for All, Unrelenting",Reload,"mkb,controller,pve"
,,"Arrowhead Brake, Chambered Compensator, Fluted Barrel","Steady Rounds, Tactical Mag, Accurized Rounds","Rapid Hit, Surplus, Heating Up, Killing Wind","Kill Clip, Harmony, Snapshot Sights, Multikill Clip",Stability or Handling,"controller,pvp"
,,"Arrowhead Brake, Chambered Compensator, Fluted Barrel","Steady Rounds, Tactical Mag, Accurized Rounds","Rapid Hit, Surplus, Heating Up, Killing Wind","Kill Clip, Harmony, Snapshot Sights, Multikill Clip",Handling,"mkb,pvp"
,,,,,,,
Talons of the Eagle,Kinetic,"Arrowhead Brake, Fluted Barrel, Smallbore","Tactical Mag, Appended Mag, Extended Mag",Outlaw,"Explosive Payload, Rampage, Ambitious Assassin",Reload,"mkb,controller,pve"
,,"Arrowhead Brake, Chambered Compensator, Extended Barrel","Accurized Rounds, Tactical Mag",Firmly Planted,"Explosive Payload, Moving Target, Opening Shot",Stability,"controller,pvp"
,,"Arrowhead Brake, Extended Barrel","Accurized Rounds, Tactical Mag",Firmly Planted,"Explosive Payload, Moving Target, Opening Shot",Handling,"mkb,pvp"
,,,,,,,
The Guiding Sight,Kinetic,"Hitmark IS, Cleanshot IS, Red Dot Micro","Armor-Piercing Rounds, Appended Mag, Extended Mag","Rapid Hit, Surplus, Ambitious Assassin","Vorpal Weapon, One for All",Reload,"mkb,controller,pve"
,,"Red Dot Micro, Riflescope ST, Riflescope SSF","Ricochet Rounds, High-Caliber Rounds","Rapid Hit, Surplus, Slideshot","Iron Grip, Iron Gaze, Vorpal Weapon",Stability,"controller,pvp"
,,"Riflescope ST, Riflescope SSF, Red Dot Micro","High-Caliber Rounds, Ricochet Rounds","Rapid Hit, Surplus, Slideshot","Iron Gaze, Vorpal Weapon",Handling,"mkb,pvp"
,,,,,,,
The Scholar,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Slideways, Opening Shot","Vorpal Weapon, Elemental Capacitor",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore  ","Ricochet Rounds, High-Caliber Rounds","Opening Shot, Quickdraw","Snapshot Sights, Celerity, Vorpal Weapon",Stability,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","High-Caliber Rounds, Ricochet Rounds","Opening Shot, Quickdraw","Snapshot Sights, Celerity, Vorpal Weapon",Handling,"mkb,pvp"
,,,,,,,
The Scholar (Adept),Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Slideways, Opening Shot","Vorpal Weapon, Elemental Capacitor",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore  ","Ricochet Rounds, High-Caliber Rounds","Opening Shot, Quickdraw","Snapshot Sights, Celerity, Vorpal Weapon",Stability,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","High-Caliber Rounds, Ricochet Rounds","Opening Shot, Quickdraw","Snapshot Sights, Celerity, Vorpal Weapon",Handling,"mkb,pvp"
,,,,,,,
Transfiguration,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Extended Mag","Rampage, Triple Tap, Auto-Loading Holster","Kill Clip, Ambitious Assassin",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore  ","Accurized Rounds, Tactical Mag",Rampage ,"Kill Clip, Moving Target, Opening Shot",Stability,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Accurized Rounds, Tactical Mag",Rampage,"Kill Clip, Moving Target, Opening Shot",Handling,"mkb,pvp"
,,,,,,,
Contingency Plan,Arc,"Arrowhead Brake, Fluted Barrel, Smallbore","Tactical Mag, Appended Mag, Extended Mag","Subsistence, Outlaw, Surplus","Frenzy, Kill Clip, One for All, Thresh, Unrelenting",Reload,"mkb,controller,pve"
,,Arrowhead Brake ,"Steady Rounds, Tactical Mag","Firmly Planted, Surplus",Kill Clip,Stability or Handling,"controller,pvp"
,,Arrowhead Brake,"Steady Rounds, Tactical Mag","Firmly Planted, Surplus",Kill Clip,Handling,"mkb,pvp"
,,,,,,,
Eternal Blazon,Arc,"Candle PS, Spark PS, Flash HS5","Armor-Piercing Rounds, Appended Mag, Extended Mag","Rapid Hit, Overflow","Kill Clip, One for All, Disruption Break",Reload,"mkb,controller,pve"
,,"Flash HS5, Torch HS3, Impulse MS3","Ricochet Rounds, High-Caliber Rounds","Rapid Hit, Slideshot, Overflow, Killing Wind","Kill Clip, Rangefinder",Stability,"controller,pvp"
,,"Impulse MS3, Transmission MS7, Flash HS5","High-Caliber Rounds, Ricochet Rounds","Rapid Hit, Slideshot, Overflow, Killing Wind","Kill Clip, Rangefinder",Handling,"mkb,pvp"
,,,,,,,
Pleiades Corrector,Solar,"Arrowhead Brake, Fluted Barrel, Smallbore","Armor-Piercing Rounds, Appended Mag, Extended Mag","Subsistence, Field Prep, Outlaw, Fourth Time's the Charm","Multikill Clip, Demolitionist",Reload,"mkb,controller,pve"
,,Arrowhead Brake ,"Ricochet Rounds, High-Caliber Rounds",Surplus,"Demolitionist, Eye of the Storm",Stability,"controller,pvp"
,,Arrowhead Brake,"High-Caliber Rounds, Ricochet Rounds",Surplus,"Demolitionist, Eye of the Storm",Handling,"mkb,pvp"
,,,,,,,
Royal Chase,Void,"Arrowhead Brake, Fluted Barrel, Smallbore","Tactical Mag, Appended Mag, Extended Mag","Field Prep, Auto-Loading Holster","Dragonfly, Multikill Clip, Thresh",Reload,"mkb,controller,pve"
,,"Arrowhead Brake, Chambered Compensator, Extended Barrel","Accurized Rounds, Tactical Mag","No Distractions, Slideways","Threat Detector, Multikill Clip",Stability or Handling,"controller,pvp"
